x,y,u
0.6750000000,0.3250000000,1.0491488618
0.7000000000,0.3250000000,1.0918504384
0.7250000000,0.3250000000,1.1486821937
0.7500000000,0.3250000000,1.2187582216
0.7750000000,0.3250000000,1.3009859501
0.8000000000,0.3250000000,1.3940830670
0.8250000000,0.3250000000,1.4965974084
0.8500000000,0.3250000000,1.6069295064
0.8750000000,0.3250000000,1.7233574550
0.9000000000,0.3250000000,1.8440637189
0.9250000000,0.3250000000,1.9671634771
0.9500000000,0.3250000000,2.0907340668
0.9750000000,0.3250000000,2.2128450553
1.0000000000,0.3250000000,2.3315884443
0.0000000000,0.3500000000,2.9839859469
0.0250000000,0.3500000000,2.9517990739
0.0500000000,0.3500000000,2.9052207439
0.0750000000,0.3500000000,2.8449020614
0.1000000000,0.3500000000,2.7717210410
0.1250000000,0.3500000000,2.6867663255
0.1500000000,0.3500000000,2.5913182178
0.1750000000,0.3500000000,2.4868271896
0.2000000000,0.3500000000,2.3748900927
0.2250000000,0.3500000000,2.2572243627
0.2500000000,0.3500000000,2.1356405493
0.2750000000,0.3500000000,2.0120135493
0.3000000000,0.3500000000,1.8882529502
0.3250000000,0.3500000000,1.7662729143
0.3500000000,0.3500000000,1.6479620520
0.3750000000,0.3500000000,1.5351537346
0.4000000000,0.3500000000,1.4295972997
0.4250000000,0.3500000000,1.3329305884
0.4500000000,0.3500000000,1.2466542378
0.4750000000,0.3500000000,1.1721081252
0.5000000000,0.3500000000,1.1104503288
0.5250000000,0.3500000000,1.0626389319
0.5500000000,0.3500000000,1.0294169519
0.5750000000,0.3500000000,1.0113006301
0.6000000000,0.3500000000,1.0085712620
0.6250000000,0.3500000000,1.0212706968
0.6500000000,0.3500000000,1.0492005744
0.6750000000,0.3500000000,1.0919253115
0.7000000000,0.3500000000,1.1487787894
0.7250000000,0.3500000000,1.2188746389
0.7500000000,0.3500000000,1.3011199617
0.7750000000,0.3500000000,1.3942322744
0.8000000000,0.3500000000,1.4967594137
0.8250000000,0.3500000000,1.6071020935
0.8500000000,0.3500000000,1.7235387686
0.8750000000,0.3500000000,1.8442524234
0.9000000000,0.3500000000,1.9673588728
0.9250000000,0.3500000000,2.0909361409
0.9500000000,0.3500000000,2.2130544574
0.9750000000,0.3500000000,2.3318063947
1.0000000000,0.3500000000,2.4453366585
0.0000000000,0.3750000000,2.9540857816
0.0250000000,0.3750000000,2.9071003318
0.0500000000,0.3750000000,2.8464412025
0.0750000000,0.3750000000,2.7729744280
0.1000000000,0.3750000000,2.6877790539
0.1250000000,0.3750000000,2.5921277293
0.1500000000,0.3750000000,2.4874648450
0.1750000000,0.3750000000,2.3753824334
0.2000000000,0.3750000000,2.2575941072
0.2250000000,0.3750000000,2.1359073692
0.2500000000,0.3750000000,2.0121946625
0.2750000000,0.3750000000,1.8883635667
0.3000000000,0.3750000000,1.7663265660
0.3250000000,0.3750000000,1.6479708307
0.3500000000,0.3750000000,1.5351284624
0.3750000000,0.3750000000,1.4295476474
0.4000000000,0.3750000000,1.3328651581
0.4250000000,0.3750000000,1.2465806193
0.4500000000,0.3750000000,1.1720329370
0.4750000000,0.3750000000,1.1103792489
0.5000000000,0.3750000000,1.0625767247
0.5250000000,0.3750000000,1.0293674961
0.5500000000,0.3750000000,1.0112669490
0.5750000000,0.3750000000,1.0085555602
0.6000000000,0.3750000000,1.0212744051
0.6250000000,0.3750000000,1.0492244046
0.6500000000,0.3750000000,1.0919693221
0.6750000000,0.3750000000,1.1488424640
0.7000000000,0.3750000000,1.2189569785
0.7250000000,0.3750000000,1.3012195907
0.7500000000,0.3750000000,1.3943475611
0.7750000000,0.3750000000,1.4968886029
0.8000000000,0.3750000000,1.6072434488
0.8250000000,0.3750000000,1.7236907180
0.8500000000,0.3750000000,1.8444136989
0.8750000000,0.3750000000,1.9675286318
0.9000000000,0.3750000000,2.0911140565
0.9250000000,0.3750000000,2.2132407664
0.9500000000,0.3750000000,2.3320018999
0.9750000000,0.3750000000,2.4455426944
1.0000000000,0.3750000000,2.5520894250
0.0000000000,0.4000000000,2.9092974268
0.0250000000,0.4000000000,2.8482538309
0.0500000000,0.4000000000,2.7744642584
0.0750000000,0.4000000000,2.6889971140
0.1000000000,0.4000000000,2.5931164295
0.1250000000,0.4000000000,2.4882596360
0.1500000000,0.4000000000,2.3760131591
0.1750000000,0.4000000000,2.2580861010
0.2000000000,0.4000000000,2.1362823326
0.2250000000,0.4000000000,2.0124713609
0.2500000000,0.4000000000,1.8885583725
0.2750000000,0.4000000000,1.7664538768
0.3000000000,0.4000000000,1.6480433864
0.3250000000,0.4000000000,1.5351575822
0.3500000000,0.4000000000,1.4295434053
0.3750000000,0.4000000000,1.3328365101
0.4000000000,0.4000000000,1.2465354969
0.4250000000,0.4000000000,1.1719783142
0.4500000000,0.4000000000,1.1103211936
0.4750000000,0.4000000000,1.0625204390
0.5000000000,0.4000000000,1.0293173503
0.5250000000,0.4000000000,1.0112265154
0.5500000000,0.4000000000,1.0085276480
0.5750000000,0.4000000000,1.0212610999
0.6000000000,0.4000000000,1.0492271135
0.6250000000,0.4000000000,1.0919888278
0.6500000000,0.4000000000,1.1488789880
0.6750000000,0.4000000000,1.2190102543
0.7000000000,0.4000000000,1.3012889483
0.7250000000,0.4000000000,1.3944320224
0.7500000000,0.4000000000,1.4969869873
0.7750000000,0.4000000000,1.6073544875
0.8000000000,0.4000000000,1.7238131739
0.8250000000,0.4000000000,1.8445464858
0.8500000000,0.4000000000,1.9676709282
0.8750000000,0.4000000000,2.0912654040
0.9000000000,0.4000000000,2.2134011463
0.9250000000,0.4000000000,2.3321717815
0.9500000000,0.4000000000,2.4457230560
0.9750000000,0.4000000000,2.5522817532
1.0000000000,0.4000000000,2.6501833463
0.0000000000,0.4250000000,2.8503197898
0.0250000000,0.4250000000,2.7761740542
0.0500000000,0.4250000000,2.6904067200
0.0750000000,0.4250000000,2.5942725008
0.1000000000,0.4250000000,2.4892012176
0.1250000000,0.4250000000,2.3767730893
0.1500000000,0.4250000000,2.2586921634
0.1750000000,0.4250000000,2.1367581962
0.2000000000,0.4250000000,2.0128373414
0.2250000000,0.4250000000,1.8888320429
0.2500000000,0.4250000000,1.7666505511
0.2750000000,0.4250000000,1.6481764987
0.3000000000,0.4250000000,1.5352389804
0.3250000000,0.4250000000,1.4295835752
0.3500000000,0.4250000000,1.3328447462
0.3750000000,0.4250000000,1.2465200299
0.4000000000,0.4250000000,1.1719464074
0.4250000000,0.4250000000,1.1102792151
0.4500000000,0.4250000000,1.0624739178
0.4750000000,0.4250000000,1.0292710217
0.5000000000,0.4250000000,1.0111843598
0.5250000000,0.4250000000,1.0084929279
0.5500000000,0.4250000000,1.0212363963
0.5750000000,0.4250000000,1.0492143671
0.6000000000,0.4250000000,1.0919893836
0.6250000000,0.4250000000,1.1488936473
0.6500000000,0.4250000000,1.2190393341
0.6750000000,0.4250000000,1.3013323495
0.7000000000,0.4250000000,1.3944893067
0.7250000000,0.4250000000,1.4970574628
0.7500000000,0.4250000000,1.6074373023
0.7750000000,0.4250000000,1.7239074152
0.8000000000,0.4250000000,1.8446512826
0.8250000000,0.4250000000,1.9677855526
0.8500000000,0.4250000000,2.0913893673
0.8750000000,0.4250000000,2.2135342828
0.9000000000,0.4250000000,2.3323143182
0.9250000000,0.4250000000,2.4458756614
0.9500000000,0.4250000000,2.5524455702
0.9750000000,0.4250000000,2.6503600105
1.0000000000,0.4250000000,2.7380895991
0.0000000000,0.4500000000,2.7780731969
0.0250000000,0.4500000000,2.6919825207
0.0500000000,0.4500000000,2.5955747356
0.0750000000,0.4500000000,2.4902716465
0.1000000000,0.4500000000,2.3776468818
0.1250000000,0.4500000000,2.2593990721
0.1500000000,0.4500000000,2.1373235233
0.1750000000,0.4500000000,2.0132827315
0.2000000000,0.4500000000,1.8891761290
0.2250000000,0.4500000000,1.7669094772
0.2500000000,0.4500000000,1.6483643394
0.2750000000,0.4500000000,1.5353680734
0.3000000000,0.4500000000,1.4296647833
0.3250000000,0.4500000000,1.3328876614
0.3500000000,0.4500000000,1.2465331312
0.3750000000,0.4500000000,1.1719371821
0.4000000000,0.4500000000,1.1102542522
0.4250000000,0.4500000000,1.0624389799
0.4500000000,0.4500000000,1.0292311023
0.4750000000,0.4500000000,1.0111437299
0.5000000000,0.4500000000,1.0084551759
0.5250000000,0.4500000000,1.0212044667
0.5500000000,0.4500000000,1.0491905967
0.5750000000,0.4500000000,1.0919755420
0.6000000000,0.4500000000,1.1488909801
0.6250000000,0.4500000000,1.2190486120
0.6500000000,0.4500000000,1.3013539237
0.6750000000,0.4500000000,1.3945231715
0.7000000000,0.4500000000,1.4971033257
0.7250000000,0.4500000000,1.6074946612
0.7500000000,0.4500000000,1.7239756412
0.7750000000,0.4500000000,1.8447297083
0.8000000000,0.4500000000,1.9678735616
0.8250000000,0.4500000000,2.0914864831
0.8500000000,0.4500000000,2.2136402529
0.8750000000,0.4500000000,2.3324291893
0.9000000000,0.4500000000,2.4459998439
0.9250000000,0.4500000000,2.5525798889
0.9500000000,0.4500000000,2.6505057431
0.9750000000,0.4500000000,2.7382485057
1.0000000000,0.4500000000,2.8144377883
0.0000000000,0.4750000000,2.6936850320
0.0250000000,0.4750000000,2.5969902184
0.0500000000,0.4750000000,2.4914433324
0.0750000000,0.4750000000,2.3786112639
0.1000000000,0.4750000000,2.2601870750
0.1250000000,0.4750000000,2.1379614657
0.1500000000,0.4750000000,2.0137931203
0.1750000000,0.4750000000,1.8895783111
0.2000000000,0.4750000000,1.7672201737
0.2250000000,0.4750000000,1.6485980797
0.2500000000,0.4750000000,1.5355375469
0.2750000000,0.4750000000,1.4297811217
0.3000000000,0.4750000000,1.3329606635
0.3250000000,0.4750000000,1.2465714410
0.3500000000,0.4750000000,1.1719484287
0.3750000000,0.4750000000,1.1102451596
0.4000000000,0.4750000000,1.0624154530
0.4250000000,0.4750000000,1.0291982944
0.4500000000,0.4750000000,1.0111060971
0.4750000000,0.4750000000,1.0084165229
0.5000000000,0.4750000000,1.0211679852
0.5250000000,0.4750000000,1.0491589025
0.5500000000,0.4750000000,1.0919507108
0.5750000000,0.4750000000,1.1488745850
0.6000000000,0.4750000000,1.2190417642
0.6250000000,0.4750000000,1.3013573182
0.6500000000,0.4750000000,1.3945371381
0.6750000000,0.4750000000,1.4971278861
0.7000000000,0.4750000000,1.6075295926
0.7250000000,0.4750000000,1.7240205463
0.7500000000,0.4750000000,1.8447840898
0.7750000000,0.4750000000,1.9679369016
0.8000000000,0.4750000000,2.0915583235
0.8250000000,0.4750000000,2.2137202759
0.8500000000,0.4750000000,2.3325172934
0.8750000000,0.4750000000,2.4460962142
0.9000000000,0.4750000000,2.5526850585
0.9250000000,0.4750000000,2.6506206443
0.9500000000,0.4750000000,2.7383745120
0.9750000000,0.4750000000,2.8145767484
1.0000000000,0.4750000000,2.8780373400
0.0000000000,0.5000000000,2.5984721441
0.0250000000,0.5000000000,2.4926770876
0.0500000000,0.5000000000,2.3796333190
0.0750000000,0.5000000000,2.2610284126
0.1000000000,0.5000000000,2.1386485163
0.1250000000,0.5000000000,2.0143485296
0.1500000000,0.5000000000,1.8900215712
0.1750000000,0.5000000000,1.7675681407
0.2000000000,0.5000000000,1.6488653980
0.2250000000,0.5000000000,1.5357369957
0.2500000000,0.5000000000,1.4299238976
0.2750000000,0.5000000000,1.3330566090
0.3000000000,0.5000000000,1.2466292296
0.3250000000,0.5000000000,1.1719757133
0.3500000000,0.5000000000,1.1102486910
0.3750000000,0.5000000000,1.0624011742
0.4000000000,0.5000000000,1.0291714163
0.4250000000,0.5000000000,1.0110711587
0.4500000000,0.5000000000,1.0083774401
0.4750000000,0.5000000000,1.0211280923
0.5000000000,0.5000000000,1.0491209886
0.5250000000,0.5000000000,1.0919170525
0.5500000000,0.5000000000,1.1488469801
0.5750000000,0.5000000000,1.2190215656
0.6000000000,0.5000000000,1.3013454713
0.6250000000,0.5000000000,1.3945342214
0.6500000000,0.5000000000,1.4971341583
0.6750000000,0.5000000000,1.6075450436
0.7000000000,0.5000000000,1.7240449555
0.7250000000,0.5000000000,1.8448170893
0.7500000000,0.5000000000,1.9679780447
0.7750000000,0.5000000000,2.0916071571
0.8000000000,0.5000000000,2.2137764146
0.8250000000,0.5000000000,2.3325804947
0.8500000000,0.5000000000,2.4461664502
0.8750000000,0.5000000000,2.5527625828
0.9000000000,0.5000000000,2.6507060527
0.9250000000,0.5000000000,2.7384687936
0.9500000000,0.5000000000,2.8146813294
0.9750000000,0.5000000000,2.8781541185
1.0000000000,0.5000000000,2.9278960956
0.0000000000,0.5250000000,2.4939202986
0.0250000000,0.5250000000,2.3806688718
0.0500000000,0.5250000000,2.2618859132
0.0750000000,0.5250000000,2.1393533051
0.1000000000,0.5250000000,2.0149224001
0.1250000000,0.5250000000,1.8904833544
0.1500000000,0.5250000000,1.7679341811
0.1750000000,0.5250000000,1.6491499420
0.2000000000,0.5250000000,1.5359525083
0.2250000000,0.5250000000,1.4300813215
0.2500000000,0.5250000000,1.3331655779
0.2750000000,0.5250000000,1.2466982425
0.3000000000,0.5250000000,1.1720122776
0.3250000000,0.5250000000,1.1102594391
0.3500000000,0.5250000000,1.0623919591
0.3750000000,0.5250000000,1.0291473883
0.4000000000,0.5250000000,1.0110368277
0.4250000000,0.5250000000,1.0083367269
0.4500000000,0.5250000000,1.0210843703
0.4750000000,0.5250000000,1.0490771190
0.5000000000,0.5250000000,1.0918754158
0.5250000000,0.5250000000,1.1488095047
0.5500000000,0.5250000000,1.2189897570
0.5750000000,0.5250000000,1.3013204413
0.6000000000,0.5250000000,1.3945167213
0.6250000000,0.5250000000,1.4971246145
0.6500000000,0.5250000000,1.6075435992
0.6750000000,0.5250000000,1.7240515163
0.7000000000,0.5250000000,1.8448313765
0.7250000000,0.5250000000,1.9679996524
0.7500000000,0.5250000000,2.0916356158
0.7750000000,0.5250000000,2.2138112592
0.8000000000,0.5250000000,2.3326213343
0.8250000000,0.5250000000,2.4462130403
0.8500000000,0.5250000000,2.5528148955
0.8750000000,0.5250000000,2.6507643435
0.9000000000,0.5250000000,2.7385336617
0.9250000000,0.5250000000,2.8147537698
0.9500000000,0.5250000000,2.8782355660
0.9750000000,0.5250000000,2.9279884589
1.0000000000,0.5250000000,2.9632358068
0.0000000000,0.5500000000,2.3816609921
0.0250000000,0.5500000000,2.2627116958
0.0500000000,0.5500000000,2.1400354898
0.0750000000,0.5500000000,2.0154806532
0.1000000000,0.5500000000,1.8909347861
0.1250000000,0.5500000000,1.7682937561
0.1500000000,0.5500000000,1.6494308061
0.1750000000,0.5500000000,1.5361662495
0.2000000000,0.5500000000,1.4302381818
0.2250000000,0.5500000000,1.3332746258
0.2500000000,0.5500000000,1.2467675171
0.2750000000,0.5500000000,1.1720489088
0.3000000000,0.5500000000,1.1102697487
0.3250000000,0.5500000000,1.0623815457
0.3500000000,0.5500000000,1.0291211980
0.3750000000,0.5500000000,1.0109992132
0.4000000000,0.5500000000,1.0082914957
0.4250000000,0.5500000000,1.0210348249
0.4500000000,0.5500000000,1.0490260902
0.4750000000,0.5500000000,1.0918252909
0.5000000000,0.5500000000,1.1487622526
0.5250000000,0.5500000000,1.2189469512
0.5500000000,0.5500000000,1.3012832833
0.5750000000,0.5500000000,1.3944860651
0.6000000000,0.5500000000,1.4971009934
0.6250000000,0.5500000000,1.6075272566
0.6500000000,0.5500000000,1.7240424412
0.6750000000,0.5500000000,1.8448293442
0.7000000000,0.5500000000,1.9680042717
0.7250000000,0.5500000000,2.0916463818
0.7500000000,0.5500000000,2.2138276123
0.7750000000,0.5500000000,2.3326427254
0.8000000000,0.5500000000,2.4462389990
0.8250000000,0.5500000000,2.5528451014
0.8500000000,0.5500000000,2.6507986975
0.8750000000,0.5500000000,2.7385723547
0.9000000000,0.5500000000,2.8147973453
0.9250000000,0.5500000000,2.8782849745
0.9500000000,0.5500000000,2.9280451017
0.9750000000,0.5500000000,2.9633015679
1.0000000000,0.5500000000,2.9835042917
0.0000000000,0.5750000000,2.2634459934
0.0250000000,0.5750000000,2.1406447671
0.0500000000,0.5750000000,2.0159808724
0.0750000000,0.5750000000,1.8913400000
0.1000000000,0.5750000000,1.7686164358
0.1250000000,0.5750000000,1.6496820841
0.1500000000,0.5750000000,1.5363560994
0.1750000000,0.5750000000,1.4303755538
0.2000000000,0.5750000000,1.3333675530
0.2250000000,0.5750000000,1.2468232034
0.2500000000,0.5750000000,1.1720738042
0.2750000000,0.5750000000,1.1102696174
0.3000000000,0.5750000000,1.0623615260
0.3250000000,0.5750000000,1.0290858567
0.3500000000,0.5750000000,1.0109525924
0.3750000000,0.5750000000,1.0082371541
0.4000000000,0.5750000000,1.0209758718
0.4250000000,0.5750000000,1.0489652145
0.4500000000,0.5750000000,1.0917647849
0.4750000000,0.5750000000,1.1487040325
0.5000000000,0.5750000000,1.2188925745
0.5250000000,0.5750000000,1.3012339658
0.5500000000,0.5750000000,1.3944426972
0.5750000000,0.5750000000,1.4970641584
0.6000000000,0.5750000000,1.6074972514
0.6250000000,0.5750000000,1.7240193007
0.6500000000,0.5750000000,1.8448128705
0.6750000000,0.5750000000,1.9679940689
0.7000000000,0.5750000000,2.0916418978
0.7250000000,0.5750000000,2.2138281870
0.7500000000,0.5750000000,2.3326476464
0.7750000000,0.5750000000,2.4462475645
0.8000000000,0.5750000000,2.5528566889
0.8250000000,0.5750000000,2.6508128370
0.8500000000,0.5750000000,2.7385888035
0.8750000000,0.5750000000,2.8148161622
0.9000000000,0.5750000000,2.8783065874
0.9250000000,0.5750000000,2.9280703660
0.9500000000,0.5750000000,2.9633318121
0.9750000000,0.5750000000,2.9835413460
1.0000000000,0.5750000000,2.9883840545
0.0000000000,0.6000000000,2.1411200081
0.0250000000,0.6000000000,2.0163716223
0.0500000000,0.6000000000,1.8916556135
0.0750000000,0.6000000000,1.7688654995
0.1000000000,0.6000000000,1.6498725625
0.1250000000,0.6000000000,1.5364954120
0.1500000000,0.6000000000,1.4304706068
0.1750000000,0.6000000000,1.3334247472
0.2000000000,0.6000000000,1.2468484345
0.2250000000,0.6000000000,1.1720724665
0.2500000000,0.6000000000,1.1102466136
0.2750000000,0.6000000000,1.0623212848
0.3000000000,0.6000000000,1.0290323556
0.3250000000,0.6000000000,1.0108893836
0.3500000000,0.6000000000,1.0081673898
0.3750000000,0.6000000000,1.0209023288
0.4000000000,0.6000000000,1.0488903149
0.4250000000,0.6000000000,1.0916906139
0.4500000000,0.6000000000,1.1486323528
0.4750000000,0.6000000000,1.2188248383
0.5000000000,0.6000000000,1.3011713244
0.5250000000,0.6000000000,1.3943860102
0.5500000000,0.6000000000,1.4970140029
0.5750000000,0.6000000000,1.6074539331
0.6000000000,0.6000000000,1.7239828673
0.6250000000,0.6000000000,1.8447831287
0.6500000000,0.6000000000,1.9679706072
0.6750000000,0.6000000000,2.0916241144
0.7000000000,0.6000000000,2.2138153256
0.7250000000,0.6000000000,2.3326388399
0.7500000000,0.6000000000,2.4462418875
0.7750000000,0.6000000000,2.5528532197
0.8000000000,0.6000000000,2.6508107278
0.8250000000,0.6000000000,2.7385873582
0.8500000000,0.6000000000,2.8148149184
0.8750000000,0.6000000000,2.8783053995
0.9000000000,0.6000000000,2.9280694828
0.9250000000,0.6000000000,2.9633319427
0.9500000000,0.6000000000,2.9835437094
0.9750000000,0.6000000000,2.9883904062
1.0000000000,0.6000000000,2.9777972352
0.0000000000,0.6250000000,2.0165918922
0.0250000000,0.6250000000,1.8918303645
0.0500000000,0.6250000000,1.7689977225
0.0750000000,0.6250000000,1.6499656096
0.1000000000,0.6250000000,1.5365529638
0.1250000000,0.6250000000,1.4304965778
0.1500000000,0.6250000000,1.3334231620
0.1750000000,0.6250000000,1.2468233021
0.2000000000,0.6250000000,1.1720276736
0.2250000000,0.6250000000,1.1101858444
0.2500000000,0.6250000000,1.0622479693
0.2750000000,0.6250000000,1.0289496423
0.3000000000,0.6250000000,1.0108001297
0.3250000000,0.6250000000,1.0080741633
0.3500000000,0.6250000000,1.0208074159
0.3750000000,0.6250000000,1.0487957301
0.4000000000,0.6250000000,1.0915981096
0.4250000000,0.6250000000,1.1485434263
0.4500000000,0.6250000000,1.2187407370
0.4750000000,0.6250000000,1.3010930489
0.5000000000,0.6250000000,1.3943143157
0.5250000000,0.6250000000,1.4969494002
0.5500000000,0.6250000000,1.6073966899
0.5750000000,0.6250000000,1.7239330106
0.6000000000,0.6250000000,1.8447404507
0.6250000000,0.6250000000,1.9679346740
0.6500000000,0.6250000000,2.0915942806
0.6750000000,0.6250000000,2.2137907548
0.7000000000,0.6250000000,2.3326185340
0.7250000000,0.6250000000,2.4462247246
0.7500000000,0.6250000000,2.5528380036
0.7750000000,0.6250000000,2.6507962487
0.8000000000,0.6250000000,2.7385724668
0.8250000000,0.6250000000,2.8147986100
0.8500000000,0.6250000000,2.8782869078
0.8750000000,0.6250000000,2.9280483768
0.9000000000,0.6250000000,2.9633082208
0.9250000000,0.6250000000,2.9835178796
0.9500000000,0.6250000000,2.9883635436
0.9750000000,0.6250000000,2.9777710091
1.0000000000,0.6250000000,2.9519068060
0.0000000000,0.6500000000,1.8918048655
0.0250000000,0.6500000000,1.7689633520
0.0500000000,0.6500000000,1.6499193054
0.0750000000,0.6500000000,1.5364931627
0.1000000000,0.6500000000,1.4304229976
0.1250000000,0.6500000000,1.3333365184
0.1500000000,0.6500000000,1.2467250122
0.1750000000,0.6500000000,1.1719195859
0.2000000000,0.6500000000,1.1100700206
0.2250000000,0.6500000000,1.0621265243
0.2500000000,0.6500000000,1.0288246373
0.2750000000,0.6500000000,1.0106735081
0.3000000000,0.6500000000,1.0079477165
0.3250000000,0.6500000000,1.0206827681
0.3500000000,0.6500000000,1.0486743332
0.3750000000,0.6500000000,1.0914812424
0.4000000000,0.6500000000,1.1484321942
0.4250000000,0.6500000000,1.2186360707
0.4500000000,0.6500000000,1.3009957000
0.4750000000,0.6500000000,1.3942248515
0.5000000000,0.6500000000,1.4968681962
0.5250000000,0.6500000000,1.6073239217
0.5500000000,0.6500000000,1.7238686468
0.5750000000,0.6500000000,1.8446842462
0.6000000000,0.6500000000,1.9678861665
0.6250000000,0.6500000000,2.0915527904
0.6500000000,0.6500000000,2.2137553903
0.6750000000,0.6500000000,2.3325882030
0.7000000000,0.6500000000,2.4461981555
0.7250000000,0.6500000000,2.5528137763
0.7500000000,0.6500000000,2.6507728398
0.7750000000,0.6500000000,2.7385483092
0.8000000000,0.6500000000,2.8147721706
0.8250000000,0.6500000000,2.8782567810
0.8500000000,0.6500000000,2.9280133945
0.8750000000,0.6500000000,2.9632675710
0.9000000000,0.6500000000,2.9834712251
0.9250000000,0.6500000000,2.9883111272
0.9500000000,0.6500000000,2.9777137279
0.9750000000,0.6500000000,2.9518462426
1.0000000000,0.6500000000,2.9111139915
0.0000000000,0.6750000000,1.7687061876
0.0250000000,0.6750000000,1.6496868024
0.0500000000,0.6750000000,1.5362765773
0.0750000000,0.6750000000,1.4302162693
0.1000000000,0.6750000000,1.3331358415
0.1250000000,0.6750000000,1.2465283268
0.1500000000,0.6750000000,1.1717260766
0.1750000000,0.6750000000,1.1098796844
0.2000000000,0.6750000000,1.0619398378
0.2250000000,0.6750000000,1.0286423227
0.2500000000,0.6750000000,1.0104963839
0.2750000000,0.6750000000,1.0077766092
0.3000000000,0.6750000000,1.0205184658
